Position X,Position Y,Position Z
303.392,958.057,25.4937
335.286,962.606,25.6887
329.44,980.897,25.6365
290.814,988.368,25.1504
305.839,1006.81,25.6304
327.472,960.437,26.8074
310.541,961.964,26.616
319.561,972.735,26.3835
320.858,987.591,26.413
327.069,987.871,26.3573
294.196,992.153,26.8439
296.938,1003.42,26.5465
431.595,946.291,23.502
386.904,947.222,24.0627
390.2,990.82,22.4293
390.539,998.922,23.7931
417.071,951.7,24.3384
394.053,953.002,24.5213
426.644,986.672,24.3971
400.048,1000.78,24.3791
421.027,979.589,25.8957
374.457,1003.56,24.9275
367.866,949.065,26.3892
379.866,957.073,26.6474
411.467,959.378,26.4386
379.207,968.267,25.8738
375.159,977.046,26.0684
434.995,977.313,26.5111
415.8,987.81,26.1423
387.582,992.791,26.1332
483.322,955.927,23.3666
502.034,962.568,22.9619
436.471,966.708,23.0783
482.679,967.558,23.0778
444.034,1017.11,24.3287
498.783,959.327,24.7389
479.83,986.581,24.0802
489.782,1017.37,24.9048
487.646,970.686,25.617
478.531,990.527,25.5884
437.572,996.82,25.1507
467.01,1000.73,25.7042
501.648,946.531,26.4442
478.905,971.391,26.1592
466.679,979.453,26.1116
449.19,980.322,26.3325
484.295,988.007,26.5435
488.426,991.618,26.6727
502.674,996.496,26.1259
505.259,999.535,26.1701
463.589,1004.26,25.7694
503.579,1006.42,26.6043
94.2629,904.441,25.6959
84.1749,940.405,24.7344
130.644,894.713,26.4332
214.879,887.334,23.0889
213.601,895.466,23.2906
201.277,904.648,23.594
145.454,891.329,24.4776
198.604,897.43,24.0944
172.642,924.574,24.0961
214.109,873.302,25.7546
210.742,878.273,25.5032
169.14,882.217,25.8484
177.58,885.518,25.4964
186.821,915.46,25.6529
213.637,918.078,25.3865
216.948,907.067,26.1668
276.838,878.811,22.9878
266.341,891.554,23.7845
271.233,896.756,23.5153
272.615,917.488,23.249
273.141,942.258,23.3043
253.914,890.375,24.8735
233.508,943.406,24.2269
233.79,874.217,25.0579
268.175,874.11,25.1729
228.331,890.381,25.3588
223.723,894.363,24.8149
270.988,909.271,25.5492
238.057,915.328,25.5456
248.652,921.333,25.4374
260.791,922.584,25.6078
275.239,931.883,26.0756
267.482,903.238,25.7161
279.457,942.579,26.6549
298.828,896.719,22.9496
304.11,910.719,23.6947
361.651,912.233,22.8199
345.277,922.12,23.7345
356.563,931.259,23.2459
358.636,903.176,25.4895
332.602,906.31,25.5179
327.523,915.023,25.7771
334.467,918.003,25.8663
348.953,938.831,24.5249
346.74,886.591,26.2123
361.169,888.302,26.2053
344.263,893.245,26.3454
356.085,899.199,26.4708
340.059,908.768,26.1424
331.855,909.166,26.4289
305.985,915.976,26.6613
335.63,930.313,26.0889
395.34,905.45,24.3636
403.602,934.221,24.7797
407.455,873.964,23.9382
376.736,892.725,24.4408
368.054,898.108,24.0443
375.186,905.405,24.859
374.538,928.405,25.5374
427.064,882.866,25.2997
422.471,941.899,25.6326
366.614,880.299,26.3916
369.024,886.748,26.0201
372.572,893.244,26.4536
421.634,900.973,26.3674
418.039,923.504,26.6161
433.826,931.906,26.5875
500.908,877.846,23.5965
487.806,881.625,23.7276
506.217,891.476,23.6167
447.058,913.005,23.1804
507.226,925.615,23.3012
479.2,935.369,23.5693
501.736,941.708,22.9899
481.068,927.12,24.426
