Position X,Position Y,Position Z
266.434,1127.74,-20.9496
346.204,1094.79,-22.6987
350.381,1106.21,-22.1273
324.346,1135.52,-22.1478
324.075,1144.04,-22.4879
324.594,1098.01,-21.1716
337.327,1123.75,-21.735
316.52,1131.26,-21.6038
339.417,1138.24,-21.4517
340.889,1147.45,-21.6683
329.7,1147.82,-21.714
350.472,1148.82,-21.0593
296.817,1149.37,-21.7923
357.819,1152.84,-21.5517
297.666,1154.89,-21.1389
313.381,1158.84,-21.6662
363.395,1157.87,-21.5057
307.621,1160.54,-21.6937
358.016,1122.21,-20.8456
348.77,1158.32,-20.5777
402.938,1114.39,-22.8739
428.924,1144.39,-22.08
435.054,1145.79,-22.2986
389.699,1104.6,-21.4264
424.598,1105.05,-21.1058
397.29,1106.76,-21.8856
430.898,1109.35,-21.6181
429.806,1134.53,-21.6202
367.836,1157.99,-21.8107
434.876,1104.44,-20.7248
378.385,1135.21,-20.3274
398.114,1154.95,-20.5792
483.907,1090.02,-22.1
504.029,1101.12,-22.407
461.622,1106.63,-22.0144
476.255,1107.04,-21.8183
453.294,1138.99,-21.9404
446.628,1153.07,-22.5832
477.048,1161.78,-22.1172
457.487,1099.49,-21.9005
472.83,1105.81,-21.7035
469.493,1116.72,-21.7553
440.086,1146.7,-21.6971
503.49,1150.76,-21.3972
438.883,1152.88,-20.9917
458.499,1159.83,-21.3797
492.853,1125.75,-20.264
561.468,1096.59,-22.3469
558.868,1107.37,-22.1408
542.472,1116.45,-22.8171
538.698,1143.1,-22.2157
527.892,1154.98,-22.3219
542.458,1092.18,-21.3896
527.755,1106.06,-21.5591
554.595,1114.89,-21.427
535.957,1130.35,-21.7128
508.948,1147.54,-21.6571
551.514,1147.92,-21.9107
523.721,1159.12,-20.9096
543.876,1108.75,-21.2272
7.87066,1186.52,-21.8364
53.6371,1165.32,-21.4129
38.9797,1202.36,-21.5403
46.2575,1221.88,-21.6086
145.176,1174.08,-21.9134
119.996,1201.45,-22.3203
129.936,1205.3,-22.0088
115.291,1212.93,-22.3285
85.5925,1213.15,-21.8052
112.416,1219.61,-22.2674
139.502,1222.01,-22.1287
135.904,1232.62,-22.8998
98.2947,1163.69,-21.6609
136,1173.4,-21.8286
74.485,1196.29,-21.6224
122.637,1210.88,-21.799
196.752,1166.68,-22.0056
173.402,1183.18,-22.2853
176.575,1196.47,-22.8505
148.282,1218.52,-22.0896
203.45,1233.89,-23.0687
172.298,1199.32,-21.7154
216.765,1202.18,-21.0584
214.884,1212.38,-21.4451
170.95,1218.38,-21.3137
195.288,1226.65,-21.7383
287.169,1169.95,-22.4261
283.696,1176.05,-22.2638
259.063,1188.16,-22.2131
225.752,1233.34,-22.0094
235.164,1174.86,-21.1643
225.311,1184.09,-21.3472
238.905,1193.86,-21.395
492.356,836.264,-21.6012
443.94,847.865,-21.3362
579.768,812.016,-22.4855
578.734,825.947,-22.3587
534.277,839.114,-23.2606
574.297,851.148,-21.689
555.722,858.942,-21.7822
605.303,840.29,-22.0778
583.188,827.068,-22.0267
69.8196,894.713,-22.6278
18.6639,888.525,-21.8281
91.9133,877.953,-22.8555
86.1197,913.473,-23.0187
124.906,887.756,-21.8524
101.912,939.86,-21.4995
197.203,886.193,-22.0796
185.772,927.564,-22.7218
206.216,927.571,-22.9654
149.269,939.893,-22.978
160.46,940.879,-22.5268
204.797,941.019,-22.4282
175.293,943.729,-22.1726
161.673,873.891,-21.7684
214.094,875.19,-21.4962
176.753,891.841,-21.4824
280.324,878.233,-22.8192
248.813,889.001,-22.5746
265.555,899.485,-22.293
220.565,900.125,-22.2193
276.616,918.019,-22.2636
262.851,915.715,-21.8329
242.282,932.276,-21.0675
324.458,888.831,-22.8961
311.827,891.107,-22.2528
294.686,894.622,-22.074
316.677,896.806,-22.7882
297.893,910.714,-22.7204
316.261,916.743,-22.3964
325.04,928.132,-22.531
334.122,920.71,-21.9162
314.235,922.575,-21.7825
365.868,873.447,-22.822
404.046,883.288,-22.4455
377.762,904.118,-22.5946
419.376,909.291,-22.3444
415.966,881.623,-21.1871
432.378,936.58,-20.8579
483.106,887.361,-22.8791
501.044,921.314,-22.4549
492.523,876.036,-21.3137
503.756,880.06,-21.8383
502.268,907.198,-21.8058
559.875,900.516,-22.6109
565.295,906.112,-22.7081
575.504,914.351,-22.6841
568.877,915.711,-23.066
579.204,918.79,-22.7225
560.639,923.996,-22.0769
567.926,930.321,-22.4401
510.121,944.333,-22.7343
510.852,882.677,-21.6732
562.939,941.852,-21.6545
589.363,890.228,-22.2996
586.173,895.676,-22.3531
586.253,944.612,-22.5666
54.417,967.842,-22.3628
7.16792,978.209,-22.8388
4.69299,982.474,-23.0126
19.1487,1010.5,-22.0313
12.4076,955.184,-21.4898
